file,kind,text,proposed_key,status
src/dashboard/templates/leads.html,placeholder,Search contacts by name or phone...,leads.placeholders.search_contacts_by_name_or_phone,todo
src/dashboard/templates/leads.html,placeholder,Phone number,leads.placeholders.phone_number,todo
src/dashboard/templates/leads.html,placeholder,Add notes...,leads.placeholders.add_notes,todo
src/dashboard/templates/leads.html,placeholder,"Call client, schedule viewing, send proposal...",leads.placeholders.call_client_schedule_viewing_send_proposal,todo
src/dashboard/templates/leads.html,placeholder,Optional details,leads.placeholders.optional_details,todo
src/dashboard/templates/leads.html,placeholder,Add a comment...,leads.placeholders.add_a_comment,todo
src/dashboard/templates/leads.html,placeholder,Enter status name,leads.placeholders.enter_status_name,todo
src/dashboard/templates/leads.html,placeholder,Enter source name,leads.placeholders.enter_source_name,todo
src/dashboard/templates/leads.html,placeholder,Enter tag name,leads.placeholders.enter_tag_name,todo
src/dashboard/templates/leads.html,placeholder,Contact name,leads.placeholders.contact_name,todo
src/dashboard/templates/leads.html,placeholder,Email,leads.placeholders.email,todo
src/dashboard/templates/leads.html,placeholder,Company,leads.placeholders.company,todo
src/dashboard/templates/leads.html,placeholder,Notes,leads.placeholders.notes,todo
src/dashboard/templates/leads.html,placeholder,Search contacts...,leads.placeholders.search_contacts,todo
src/dashboard/templates/leads.html,placeholder,Call,leads.placeholders.call,todo
src/dashboard/templates/leads.html,placeholder,Edit,leads.placeholders.edit,todo
src/dashboard/templates/leads.html,text,Open Lead,leads.ui.open_lead,todo
src/dashboard/templates/leads.html,text,Leads,leads.ui.leads,todo
src/dashboard/templates/leads.html,text,Manage incoming leads from all sources,leads.ui.manage_incoming_leads_from_all_sources,todo
src/dashboard/templates/leads.html,text,List,leads.ui.list,todo
src/dashboard/templates/leads.html,text,Kanban,leads.ui.kanban,todo
src/dashboard/templates/leads.html,text,Add Lead,leads.ui.add_lead,todo
src/dashboard/templates/leads.html,text,"0"" @click=""bulkDelete()"" class=""bg-red-600 text-white px-4 py-2 rounded-lg hover:bg-red-700 flex items-center gap-2"">",leads.ui.0_click_bulkdelete_class_bg_red_600_text_white_p,todo
src/dashboard/templates/leads.html,text,Delete (,leads.ui.delete,todo
src/dashboard/templates/leads.html,text,"0"" @click=""showBulkUpdateModal = true"" class=""bg-indigo-600 text-white px-4 py-2 rounded-lg hover:bg-indigo-700 flex items-center gap-2"">",leads.ui.0_click_showbulkupdatemodal_true_class_bg_indigo,todo
src/dashboard/templates/leads.html,text,Bulk Update (,leads.ui.bulk_update,todo
src/dashboard/templates/leads.html,text,Contacts,leads.ui.contacts,todo
src/dashboard/templates/leads.html,text,Total Leads,leads.ui.total_leads,todo
src/dashboard/templates/leads.html,text,New,leads.ui.new,todo
src/dashboard/templates/leads.html,text,Contacted,leads.ui.contacted,todo
src/dashboard/templates/leads.html,text,Qualified,leads.ui.qualified,todo
src/dashboard/templates/leads.html,text,Won,leads.ui.won,todo
src/dashboard/templates/leads.html,text,Showing,leads.ui.showing,todo
src/dashboard/templates/leads.html,text,of,leads.ui.of,todo
src/dashboard/templates/leads.html,text,leads,leads.ui.leads,todo
src/dashboard/templates/leads.html,text,My Leads,leads.ui.my_leads,todo
src/dashboard/templates/leads.html,text,Team Leads,leads.ui.team_leads,todo
src/dashboard/templates/leads.html,text,All Status,leads.ui.all_status,todo
src/dashboard/templates/leads.html,text,All Sources,leads.ui.all_sources,todo
src/dashboard/templates/leads.html,text,All Team Members,leads.ui.all_team_members,todo
src/dashboard/templates/leads.html,text,All Priority,leads.ui.all_priority,todo
src/dashboard/templates/leads.html,text,Urgent,leads.ui.urgent,todo
src/dashboard/templates/leads.html,text,High,leads.ui.high,todo
src/dashboard/templates/leads.html,text,Medium,leads.ui.medium,todo
src/dashboard/templates/leads.html,text,Low,leads.ui.low,todo
src/dashboard/templates/leads.html,text,All Types,leads.ui.all_types,todo
src/dashboard/templates/leads.html,text,For Sale,leads.ui.for_sale,todo
src/dashboard/templates/leads.html,text,For Rent,leads.ui.for_rent,todo
src/dashboard/templates/leads.html,text,"0"" class=""rounded border-gray-300 text-blue-600 focus:ring-blue-500"">",leads.ui.0_class_rounded_border_gray_300_text_blue_600_fo,todo
src/dashboard/templates/leads.html,text,Lead,leads.ui.lead,todo
src/dashboard/templates/leads.html,text,Channel,leads.ui.channel,todo
src/dashboard/templates/leads.html,text,Status,leads.ui.status,todo
src/dashboard/templates/leads.html,text,PF Status,leads.ui.pf_status,todo
src/dashboard/templates/leads.html,text,Listing,leads.ui.listing,todo
src/dashboard/templates/leads.html,text,Responsible,leads.ui.responsible,todo
src/dashboard/templates/leads.html,text,Date,leads.ui.date,todo
src/dashboard/templates/leads.html,text,Actions,leads.ui.actions,todo
src/dashboard/templates/leads.html,text,Loading leads...,leads.ui.loading_leads,todo
src/dashboard/templates/leads.html,text,No leads found,leads.ui.no_leads_found,todo
src/dashboard/templates/leads.html,text,"0"" class=""inline-flex items-center gap-1 px-2 py-0.5 rounded-full text-xs bg-amber-100 text-amber-700"">",leads.ui.0_class_inline_flex_items_center_gap_1_px_2_py_0,todo
src/dashboard/templates/leads.html,text,Unassigned,leads.ui.unassigned,todo
src/dashboard/templates/leads.html,text,Prev,leads.ui.prev,todo
src/dashboard/templates/leads.html,text,Page,leads.ui.page,todo
src/dashboard/templates/leads.html,text,Next,leads.ui.next,todo
src/dashboard/templates/leads.html,text,Showing first,leads.ui.showing_first,todo
src/dashboard/templates/leads.html,text,leads in Kanban. Refine filters to narrow results.,leads.ui.leads_in_kanban_refine_filters_to_narrow_results,todo
src/dashboard/templates/leads.html,text,"0"" class=""mt-1 inline-flex items-center gap-1 px-2 py-0.5 rounded-full text-xs bg-amber-100 text-amber-700"">",leads.ui.0_class_mt_1_inline_flex_items_center_gap_1_px_2,todo
src/dashboard/templates/leads.html,text,Follow-up:,leads.ui.follow_up,todo
src/dashboard/templates/leads.html,text,No leads,leads.ui.no_leads,todo
src/dashboard/templates/leads.html,text,Add New Lead,leads.ui.add_new_lead,todo
src/dashboard/templates/leads.html,text,New Contact,leads.ui.new_contact,todo
src/dashboard/templates/leads.html,text,Existing Contact,leads.ui.existing_contact,todo
src/dashboard/templates/leads.html,text,Select Contact,leads.ui.select_contact,todo
src/dashboard/templates/leads.html,text,"0"" @click.away=""showLeadContactDropdown = false"" class=""absolute z-10 w-full mt-1 bg-white border rounded-lg shadow-lg max-h-48 overflow-y-auto"">",leads.ui.0_click_away_showleadcontactdropdown_false_class,todo
src/dashboard/templates/leads.html,text,No contacts found,leads.ui.no_contacts_found,todo
src/dashboard/templates/leads.html,text,Name *,leads.ui.name,todo
src/dashboard/templates/leads.html,text,Email,leads.ui.email,todo
src/dashboard/templates/leads.html,text,Phone,leads.ui.phone,todo
src/dashboard/templates/leads.html,text,Also save as a contact,leads.ui.also_save_as_a_contact,todo
src/dashboard/templates/leads.html,text,Source,leads.ui.source,todo
src/dashboard/templates/leads.html,text,Priority,leads.ui.priority,todo
src/dashboard/templates/leads.html,text,Type,leads.ui.type,todo
src/dashboard/templates/leads.html,text,Tags,leads.ui.tags,todo
src/dashboard/templates/leads.html,text,Hold Ctrl/Cmd to select multiple tags.,leads.ui.hold_ctrl_cmd_to_select_multiple_tags,todo
src/dashboard/templates/leads.html,text,Assign To,leads.ui.assign_to,todo
src/dashboard/templates/leads.html,text,Assigned to you,leads.ui.assigned_to_you,todo
src/dashboard/templates/leads.html,text,Listing Reference,leads.ui.listing_reference,todo
src/dashboard/templates/leads.html,text,Message,leads.ui.message,todo
src/dashboard/templates/leads.html,text,Cancel,leads.ui.cancel,todo
src/dashboard/templates/leads.html,text,Responsible Person,leads.ui.responsible_person,todo
src/dashboard/templates/leads.html,text,PF Agent (PropertyFinder),leads.ui.pf_agent_propertyfinder,todo
src/dashboard/templates/leads.html,text,Received Date (PF),leads.ui.received_date_pf,todo
src/dashboard/templates/leads.html,text,Added Date,leads.ui.added_date,todo
src/dashboard/templates/leads.html,text,Response Link,leads.ui.response_link,todo
src/dashboard/templates/leads.html,text,Reply in PF,leads.ui.reply_in_pf,todo
src/dashboard/templates/leads.html,text,Notes,leads.ui.notes,todo
src/dashboard/templates/leads.html,text,Reminders,leads.ui.reminders,todo
src/dashboard/templates/leads.html,text,Action,leads.ui.action,todo
src/dashboard/templates/leads.html,text,Meeting,leads.ui.meeting,todo
src/dashboard/templates/leads.html,text,Event,leads.ui.event,todo
src/dashboard/templates/leads.html,text,Task,leads.ui.task,todo
src/dashboard/templates/leads.html,text,Due At,leads.ui.due_at,todo
src/dashboard/templates/leads.html,text,Title,leads.ui.title,todo
src/dashboard/templates/leads.html,text,Popup on lead card when due,leads.ui.popup_on_lead_card_when_due,todo
src/dashboard/templates/leads.html,text,Task Board,leads.ui.task_board,todo
src/dashboard/templates/leads.html,text,Select board,leads.ui.select_board,todo
src/dashboard/templates/leads.html,text,Task Column,leads.ui.task_column,todo
src/dashboard/templates/leads.html,text,Select column,leads.ui.select_column,todo
src/dashboard/templates/leads.html,text,No accessible boards with task create permission.,leads.ui.no_accessible_boards_with_task_create_permission,todo
src/dashboard/templates/leads.html,text,Loading reminders...,leads.ui.loading_reminders,todo
src/dashboard/templates/leads.html,text,No reminders yet,leads.ui.no_reminders_yet,todo
src/dashboard/templates/leads.html,text,Popup,leads.ui.popup,todo
src/dashboard/templates/leads.html,text,Overdue,leads.ui.overdue,todo
src/dashboard/templates/leads.html,text,Linked Task #,leads.ui.linked_task,todo
src/dashboard/templates/leads.html,text,Complete,leads.ui.complete,todo
src/dashboard/templates/leads.html,text,Delete,leads.ui.delete,todo
src/dashboard/templates/leads.html,text,Comments,leads.ui.comments,todo
src/dashboard/templates/leads.html,text,Loading comments...,leads.ui.loading_comments,todo
src/dashboard/templates/leads.html,text,No comments yet,leads.ui.no_comments_yet,todo
src/dashboard/templates/leads.html,text,Save to Contacts,leads.ui.save_to_contacts,todo
src/dashboard/templates/leads.html,text,WhatsApp,leads.ui.whatsapp,todo
src/dashboard/templates/leads.html,text,Call,leads.ui.call,todo
src/dashboard/templates/leads.html,text,Lead Card Display,leads.ui.lead_card_display,todo
src/dashboard/templates/leads.html,text,Choose which fields appear on Kanban lead cards. This preference is saved for your account.,leads.ui.choose_which_fields_appear_on_kanban_lead_cards_,todo
src/dashboard/templates/leads.html,text,(required),leads.ui.required,todo
src/dashboard/templates/leads.html,text,Close,leads.ui.close,todo
src/dashboard/templates/leads.html,text,Lead Settings,leads.ui.lead_settings,todo
src/dashboard/templates/leads.html,text,Lead Statuses,leads.ui.lead_statuses,todo
src/dashboard/templates/leads.html,text,+ Add Status,leads.ui.add_status,todo
src/dashboard/templates/leads.html,text,Blue,leads.ui.blue,todo
src/dashboard/templates/leads.html,text,Yellow,leads.ui.yellow,todo
src/dashboard/templates/leads.html,text,Green,leads.ui.green,todo
src/dashboard/templates/leads.html,text,Purple,leads.ui.purple,todo
src/dashboard/templates/leads.html,text,Orange,leads.ui.orange,todo
src/dashboard/templates/leads.html,text,Red,leads.ui.red,todo
src/dashboard/templates/leads.html,text,Emerald,leads.ui.emerald,todo
src/dashboard/templates/leads.html,text,Gray,leads.ui.gray,todo
src/dashboard/templates/leads.html,text,Pink,leads.ui.pink,todo
src/dashboard/templates/leads.html,text,Indigo,leads.ui.indigo,todo
src/dashboard/templates/leads.html,text,Lead Sources,leads.ui.lead_sources,todo
src/dashboard/templates/leads.html,text,+ Add Source,leads.ui.add_source,todo
src/dashboard/templates/leads.html,text,Lead Tags,leads.ui.lead_tags,todo
src/dashboard/templates/leads.html,text,+ Add Tag,leads.ui.add_tag,todo
src/dashboard/templates/leads.html,text,No tags configured,leads.ui.no_tags_configured,todo
src/dashboard/templates/leads.html,text,Bulk Update,leads.ui.bulk_update,todo
src/dashboard/templates/leads.html,text,Leave fields empty to keep current values,leads.ui.leave_fields_empty_to_keep_current_values,todo
src/dashboard/templates/leads.html,text,-- No Change --,leads.ui.no_change,todo
src/dashboard/templates/leads.html,text,Tags Mode,leads.ui.tags_mode,todo
src/dashboard/templates/leads.html,text,Replace tags,leads.ui.replace_tags,todo
src/dashboard/templates/leads.html,text,Add tags,leads.ui.add_tags,todo
src/dashboard/templates/leads.html,text,Remove tags,leads.ui.remove_tags,todo
src/dashboard/templates/leads.html,text,Country Code,leads.ui.country_code,todo
src/dashboard/templates/leads.html,text,Phone *,leads.ui.phone,todo
src/dashboard/templates/leads.html,text,Company,leads.ui.company,todo
